canary															
1996	6339	5031	6691												
1997	6200	4974	6318												
1998	6110	4955	5957												
1999	5940	4644	5569												
2000	6404	5099	5898												
2001	7266	5808	6387												
2002	8374	6968	7236												
2003	-1	8298	8278												
2004	-1	9608	9342												
2005	-1	10417	10218												
2006	-1	-1	11145												
2007	-1	-1	11899												
2008	-1	-1	12434												
2009	-1	-1	12847												
bocaccio															
5	1951	2008													
-1	1996	1999	2002	2003	2009										
1951	-1	-1	58754	22924	37335										
1952	-1	-1	71522	22779	36116										
1953	-1	-1	74110	22683	34696										
1954	-1	-1	72372	22311	32999										
1955	-1	-1	66730	21775	31261										
1956	-1	-1	58322	21118	28659										
1957	-1	-1	47224	19984	25389										
1958	-1	-1	35294	18781	22182										
1959	-1	-1	38311	17268	18921										
1960	-1	-1	38779	15967	16731										
1961	-1	-1	36856	14732	15349										
1962	-1	-1	33771	15365	14763										
1963	-1	-1	31600	23727	21324										
1964	-1	-1	74859	29740	33089										
1965	-1	-1	95179	38660	45417										
1966	-1	-1	108008	45401	55091										
1967	-1	-1	112425	48187	60723										
1968	-1	67672	110057	46676	61902										
1969	47930	66909	102533	45377	62686										
1970	46744	66229	93780	43676	62582										
1971	45768	68088	108159	43164	60491										
1972	45041	66835	108763	41693	58029										
1973	42996	62527	103319	39585	54342										
1974	40461	56525	100394	35400	48706										
1975	37922	51815	90591	30039	42845										
1976	34292	45459	81031	27606	39672										
1977	29853	38737	67893	24888	35560										
1978	30682	42009	54849	27121	34568										
1979	31834	41636	60297	27315	35661										
1980	31339	40006	59619	28918	34765										
1981	29066	36500	56986	27262	33449										
1982	26899	32341	51931	24862	30096										
1983	21016	25976	43686	19833	24254										
1984	15698	18240	34817	14851	18601										
1985	12827	15474	28647	12634	14687										
1986	12132	13752	26981	11495	13529										
1987	11067	12035	23673	10430	12160										
1988	10218	10352	20169	9561	11185										
1989	9713	10087	17865	9505	10869										
1990	8456	8496	16110	8190	10173										
1991	7129	7145	14112	7327	9424										
1992	6936	6684	12791	7038	9386										
